mu,mu_built_in,mu_emp,met,nmi,nc_norm,gamma_mean,gamma_min,gamma_max
5,0.028,0.025,LD_ST,0.9564341751849238,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9562698693576158,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9590229177886355,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9580263936195119,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9562698693576158,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9536728124293332,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9529865646578715,1.1622,0,0,0
5,0.028,0.024,LD_ST,0.9440442158622552,1.1351,0,0,0
5,0.028,0.025,LD_ST,0.94603715952545675,1.1351,0,0,0
5,0.028,0.025,LD_ST,0.9574368213104869,1.1622,0,0,0
5,0.028,0.026,LD_ST,0.9626641981332523,1.1892,0,0,0
5,0.028,0.024,LD_ST,0.9450468619878183,1.1351,0,0,0
5,0.028,0.025,LD_ST,0.9497843238864317,1.1622,0,0,0
5,0.028,0.026,LD_ST,0.9595332700834109,1.1892,0,0,0
5,0.028,0.024,LD_ST,0.9450468619878183,1.1351,0,0,0
5,0.028,0.025,LD_ST,0.9564341751849238,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9536728124293332,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9525434942738913,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.024,LD_ST,0.9432757967698663,1.1351,0,0,0
5,0.028,0.026,LD_ST,0.9595332700834109,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9545509788931484,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9590229177886355,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9574368213104869,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9536728124293332,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9544266905656665,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9526701663037703,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9581906994468201,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9591933455723831,1.1622,0,0,0
5,0.028,0.026,LD_ST,0.9595332700834109,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9526701663037703,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9591933455723831,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9496285482547318,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9590229177886355,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9458728536981486,1.1351,0,0,0
5,0.028,0.025,LD_ST,0.9546254325796787,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9536728124293332,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9581906994468201,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9554293366912296,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9564341751849238,1.1622,0,0,0
5,0.028,0.026,LD_ST,0.9606218837229995,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9564341751849238,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9540874006928763,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9536728124293332,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9574368213104869,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9564341751849238,1.1622,0,0,0
5,0.028,0.026,LD_ST,0.9595332700834109,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9564736440048872,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9544266905656665,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9590229177886355,1.1892,0,0,0
5,0.028,0.025,LD_ST,0.9574368213104869,1.1622,0,0,0
5,0.028,0.025,LD_ST,0.9600255639141986,1.1892,0,0,0
5,0.028,0.026,LD_consRec,0.9618305833545426,1.1892,0,0,0
5,0.028,0.026,LD_CCD,0.962947292683413,1.1892,0.024627,0,0.037
