"","method","mu_built_in","mu_emp","mod","nc","nc_norm","nmi","mu_nominal"
"1","FG_cons_0.9",0.4182,0.3123,0.6187,24,0.648648648648649,0.446,0.4
"2","IM_cons_0.9",0.4182,0.5032,0.4813,251,6.78378378378378,0.598,0.4
"3","LP_cons_0.9",0.4182,0.7195,0.2704,591,15.972972972973,0.569,0.4
"4","ML_cons_0.9",0.4182,0.4804,0.4972,225,6.08108108108108,0.592,0.4
"5","WT_cons_0.9",0.4182,0.4326,0.5274,153,4.13513513513514,0.563,0.4
"6","LV_cons_0.9",0.4182,0.4848,0.4926,236,6.37837837837838,0.591,0.4
