"","method","mu_built_in","mu_emp","mod","nc","nc_norm","nmi","mu_nominal"
"1","FG_cons_0.9",0.6014,0.3554,0.5626,24,0.648648648648649,0.247,0.5
"2","IM_cons_0.9",0.6014,0.6262,0.365,360,9.72972972972973,0.49,0.5
"3","LP_cons_0.9",0.6014,0.8138,0.1804,707,19.1081081081081,0.517,0.5
"4","ML_cons_0.9",0.6014,0.6169,0.3735,334,9.02702702702703,0.483,0.5
"5","WT_cons_0.9",0.6014,0.4346,0.4473,145,3.91891891891892,0.411,0.5
"6","LV_cons_0.9",0.6014,0.6228,0.368,343,9.27027027027027,0.483,0.5
