mm1,mm2,met1,met2,nmi_m1_m2
IM,WT,1,4,0.8923561461467597
IM,WT,1,4,0.8923561461467597
IM,WT,1,4,0.8923561461467597
IM,WT,1,4,0.8923561461467597
IM,WT,1,4,0.8923561461467597
IM,WT,1,4,0.9634747022601383
LP,IM,2,1,0.8740934972768292
LP,IM,2,1,0.9452120533902078
LP,IM,2,1,0.9452120533902078
LP,IM,2,1,0.8740934972768292
LP,IM,2,1,0.8740934972768292
LP,IM,2,1,0.9452120533902078
LP,IM,2,1,0.9452120533902078
LP,IM,2,1,0.8740934972768292
LP,IM,2,1,0.9452120533902078
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9447693922380831
LP,IM,2,1,0.8736508361247045
LP,IM,2,1,0.8736508361247045
LP,IM,2,1,0.9447693922380831
LP,IM,2,1,0.9447693922380831
LP,IM,2,1,0.8736508361247045
LP,IM,2,1,0.9447693922380831
LP,IM,2,1,0.8918731363051738
LP,IM,2,1,0.8918731363051738
LP,IM,2,1,0.9274324143618632
LP,IM,2,1,0.9274324143618632
LP,IM,2,1,0.8918731363051738
LP,IM,2,1,0.9274324143618632
LP,IM,2,1,0.9091697654919322
LP,IM,2,1,0.9091697654919322
LP,IM,2,1,0.9091697654919322
LP,IM,2,1,0.9091697654919322
LP,IM,2,1,0.9091697654919322
LP,IM,2,1,0.9087271043398077
LP,IM,2,1,0.9087271043398077
LP,IM,2,1,0.9087271043398077
LP,IM,2,1,0.9087271043398077
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.9096527753335185
LP,IM,2,1,0.8745765071184151
LP,IM,2,1,0.9456950632317936
LP,IM,2,1,0.8909474653114631
LP,ML,2,3,0.8536409543895631
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.8903537145354283
LP,ML,2,3,0.8536409543895631
LP,ML,2,3,0.8903537145354283
LP,ML,2,3,0.8536409543895631
LP,ML,2,3,0.8536409543895631
LP,ML,2,3,0.8536409543895631
LP,ML,2,3,0.8536409543895631
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.9079721021488246
LP,ML,2,3,0.9260824847352452
LP,ML,2,3,0.9265744797082693
LP,ML,2,3,0.9260824847352452
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.8899028188334209
LP,ML,2,3,0.8713004412739761
LP,ML,2,3,0.8894108238603967
LP,ML,2,3,0.8713004412739761
LP,ML,2,3,0.8894108238603967
LP,ML,2,3,0.8894108238603967
LP,ML,2,3,0.8894108238603967
LP,ML,2,3,0.9079721021488246
LP,ML,2,3,0.908464097121849
LP,ML,2,3,0.9079721021488246
LP,ML,2,3,0.8717513369759835
LP,ML,2,3,0.8717513369759835
LP,ML,2,3,0.8717513369759835
LP,ML,2,3,0.8893697245893796
LP,ML,2,3,0.9260824847352448
LP,ML,2,3,0.9260824847352448
LP,ML,2,3,0.9260824847352448
LP,ML,2,3,0.9260824847352448
LP,ML,2,3,0.8889188288873724
LP,ML,2,3,0.907029211473793
LP,ML,2,3,0.907029211473793
LP,ML,2,3,0.907029211473793
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.889861719562404
LP,ML,2,3,0.8541329493625871
LP,ML,2,3,0.8541329493625871
LP,ML,2,3,0.9437419716196583
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.8739717515081503
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.9091223245581561
LP,WT,2,4,0.8917685826256526
LP,WT,2,4,0.8917685826256526
LP,WT,2,4,0.8917685826256526
LP,WT,2,4,0.8917685826256526
LP,WT,2,4,0.8917685826256526
LP,WT,2,4,0.8917685826256526
LP,WT,2,4,0.9456425528679371
LP,WT,2,4,0.9456425528679371
LP,WT,2,4,0.9456425528679371
LP,WT,2,4,0.9456425528679371
LP,WT,2,4,0.9456425528679371
LP,WT,2,4,0.8730451854333735
LP,WT,2,4,0.8730451854333735
LP,WT,2,4,0.8730451854333735
LP,WT,2,4,0.8730451854333735
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.9095654137431549
LP,WT,2,4,0.8744552283979281
LP,WT,2,4,0.8744552283979281
LP,WT,2,4,0.9269191556756582
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.9639577121017244
ML,IM,3,1,0.8572798779316569
ML,IM,3,1,0.8572798779316569
ML,LP,3,2,0.9260824847352452
ML,LP,3,2,0.8713004412739761
ML,LP,3,2,0.9079721021488246
ML,LP,3,2,0.9260824847352448
ML,LP,3,2,0.8889188288873724
ML,LP,3,2,0.94468486229469
ML,LP,3,2,0.9084640971218487
ML,LP,3,2,0.9251395940602136
ML,LP,3,2,0.9075212064468173
ML,LP,3,2,0.8894108238603967
ML,LP,3,2,0.8717513369759835
ML,LP,3,2,0.9260824847352448
ML,LP,3,2,0.907029211473793
ML,LP,3,2,0.889861719562404
ML,LP,3,2,0.8541329493625871
ML,LP,3,2,0.9437419716196583
ML,LP,3,2,0.9442339665926825
ML,LP,3,2,0.8717513369759835
ML,LP,3,2,0.8893697245893796
ML,LP,3,2,0.9251395940602136
ML,LP,3,2,0.889861719562404
ML,LP,3,2,0.8908457095084523
ML,LP,3,2,0.907029211473793
ML,LP,3,2,0.925631589033238
ML,LP,3,2,0.9255904897622208
ML,LP,3,2,0.9256315890332377
ML,LP,3,2,0.9260824847352452
ML,LP,3,2,0.8541329493625871
ML,LP,3,2,0.9437419716196583
ML,LP,3,2,0.9075212064468173
ML,LP,3,2,0.8889188288873724
ML,LP,3,2,0.94468486229469
ML,LP,3,2,0.9084640971218487
ML,LP,3,2,0.9251395940602136
ML,LP,3,2,0.9075212064468173
ML,LP,3,2,0.9265744797082693
ML,LP,3,2,0.8908457095084523
ML,LP,3,2,0.907029211473793
ML,LP,3,2,0.9437419716196583
ML,LP,3,2,0.9084640971218487
ML,LP,3,2,0.9251395940602136
ML,LP,3,2,0.9075212064468173
ML,LP,3,2,0.9437419716196583
ML,LP,3,2,0.9442339665926825
ML,LP,3,2,0.9442339665926825
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9283291986402132
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
ML,WT,3,4,0.9644063377649956
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.9634747022601383
WT,IM,4,1,0.8923561461467597
WT,IM,4,1,0.8923561461467597
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.9091223245581561
WT,LP,4,2,0.8917685826256526
WT,LP,4,2,0.9456425528679371
WT,LP,4,2,0.8730451854333735
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.9091223245581561
WT,LP,4,2,0.8917685826256526
WT,LP,4,2,0.9456425528679371
WT,LP,4,2,0.8730451854333735
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.8917685826256526
WT,LP,4,2,0.9456425528679371
WT,LP,4,2,0.8730451854333735
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.9456425528679371
WT,LP,4,2,0.8730451854333735
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.8730451854333735
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.9095654137431549
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.8744552283979281
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.9269191556756582
WT,LP,4,2,0.9274026325654362
WT,LP,4,2,0.9274026325654362
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9283291986402132
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
WT,ML,4,3,0.9644063377649956
