mm1,mm2,met1,met2,nmi_m1_m2
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9096796110143461
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,IM,4,1,0.9549731868036592
WT,LP,4,2,0.9070913134883805
WT,LP,4,2,0.9301169635259241
WT,LP,4,2,0.9070913134883805
WT,LP,4,2,0.9306502176937104
WT,LP,4,2,0.9073517354625088
WT,LP,4,2,0.884053253231307
WT,LP,4,2,0.9076245676561666
WT,LP,4,2,0.9303773855000526
WT,LP,4,2,0.9301169635259241
WT,LP,4,2,0.9301169635259241
WT,LP,4,2,0.9070913134883805
WT,LP,4,2,0.9306502176937104
WT,LP,4,2,0.9073517354625088
WT,LP,4,2,0.884053253231307
WT,LP,4,2,0.9076245676561666
WT,LP,4,2,0.9303773855000526
WT,LP,4,2,0.9301169635259241
WT,LP,4,2,0.9070913134883805
WT,LP,4,2,0.9306502176937104
WT,LP,4,2,0.9073517354625088
WT,LP,4,2,0.884053253231307
WT,LP,4,2,0.9076245676561666
