mm1,mm2,met1,met2,nmi_m1_m2
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
IM,WT,1,4,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
LP,IM,2,1,NA
